Entrances,Not_reside,Used,floors,appartment,RuleID,Name,Shape_Leng,Shape_Area,lat,lon
1,0,מגורים,4,8,1,,66.37190269,195.3371177,31.24502239,34.79418683
1,0,מגורים,4,8,1,,66.68150502,189.1216239,31.24497159,34.79341558
1,0,מגורים,2,4,1,,74.60587184,189.9524295,31.24507489,34.79360911
1,0,מגורים,3,4,1,,83.46345113,216.1230122,31.24522743,34.79325348
1,0,מגורים,2,4,1,,75.80759532,190.0880593,31.24536287,34.79296968
1,0,מגורים,4,8,1,,66.8521236,194.9523995,31.24544818,34.79274269
1,0,מגורים,3,4,1,,84.32936434,217.8412279,31.24560816,34.79252529
1,0,מגורים,2,4,1,,82.0457136,228.7922966,31.24556122,34.79204762
1,0,מגורים,4,8,1,,69.83489337,208.6327759,31.24604563,34.79105066
1,0,מגורים,2,4,1,,69.96092936,180.7894115,31.24586384,34.79124785
1,0,מגורים,2,4,1,,82.0142166,220.1367181,31.2457209,34.79164153
1,0,מגורים,2,4,1,,86.56916699,263.5192591,31.24575373,34.79222003
1,0,מגורים,2,4,1,,74.07866557,224.1404487,31.24596439,34.79174353
1,1,בית כנסת,1,0,1,,72.83620523,234.240379,31.24605048,34.79386922
1,0,מגורים,2,4,1,,63.09295397,216.9464238,31.24607967,34.79443585
1,0,מגורים,2,4,1,,69.30570042,180.6362224,31.24589292,34.79433265
1,0,מגורים,2,4,1,,70.66007903,161.8981488,31.24567486,34.79428309
1,0,מגורים,2,4,1,,81.65716753,204.6577747,31.24550557,34.79408914
1,0,מגורים,2,4,1,,78.43899898,247.9806966,31.24567579,34.79308556
1,0,מגורים,2,4,1,,71.25626104,195.8677818,31.24577962,34.79288463
1,0,מגורים,3,4,1,,85.57460239,247.2298616,31.24589236,34.79266956
1,0,מגורים,2,4,1,,84.39011838,271.5150393,31.24603465,34.79245729
1,0,מגורים,3,4,1,,85.08607233,231.1932532,31.24557723,34.79048576
1,0,מגורים,4,8,1,,65.60276147,170.8848562,31.24523329,34.79040118
1,0,מגורים,4,8,1,,59.09891922,146.8884356,31.24516073,34.79054127
1,0,מגורים,3,8,1,,59.71837762,153.5410158,31.24574008,34.78792462
1,1,מסחרי,1,0,1,,55.96278292,179.8717182,31.2459355,34.78771025
1,0,מגורים,3,8,1,,47.73707663,124.8188118,31.24603419,34.78773904
1,0,מגורים,7,32,1,,114.248941,389.7083837,31.24592644,34.78743491
1,0,מגורים,3,8,1,,53.38368719,177.8834264,31.24576433,34.78779547
1,0,מגורים,3,8,1,,57.09674636,203.5629954,31.24579481,34.78765515
1,0,מגורים,3,8,1,,65.00983578,187.9448717,31.2460361,34.78665373
1,0,מגורים,3,8,1,,51.52987013,146.1220683,31.2460735,34.7863839
1,0,מגורים,3,8,1,,51.20136826,145.2050788,31.24610174,34.78624976
1,0,מגורים,3,8,1,,48.58388576,123.5284881,31.24604475,34.78650806
2,0,מגורים,2,2,1,,75.41611016,202.7504929,31.24606724,34.78990987
1,0,מגורים,3,8,1,,49.83750993,153.2756721,31.24597029,34.78881987
1,1,מקלט,1,0,1,,10.908201,7.303636419,31.24576348,34.78996187
1,0,מגורים,4,8,1,,59.58709839,148.5078511,31.2452689,34.79004131
1,0,מגורים,4,8,1,,67.37839799,180.5698278,31.24534125,34.78989802
1,0,מגורים,4,8,1,,64.88853468,171.4842247,31.24540655,34.78959798
1,0,מגורים,4,8,1,,56.94358311,139.7723042,31.24533356,34.78973457
1,0,מגורים,4,8,1,,67.97205292,236.1824133,31.24582353,34.7892387
1,0,מגורים,4,8,1,,65.44717868,217.790481,31.24567092,34.78919146
1,0,מגורים,4,8,1,,64.7548312,217.9427464,31.24552753,34.78890829
1,0,מגורים,4,8,1,,77.81516116,309.5746069,31.24551934,34.78910571
2,0,מגורים,2,2,1,,86.79049004,257.7466861,31.24583894,34.78980324
1,0,מגורים,3,8,1,,63.83856758,184.5770309,31.24586938,34.78842973
1,0,מגורים,3,8,1,,71.8062533,230.9557186,31.24596661,34.7885583
1,0,מגורים,3,8,1,,77.24562395,276.1331817,31.24576449,34.78828592
1,0,מגורים,3,8,1,,46.03964427,114.3874899,31.24571876,34.78802839
1,0,מגורים,3,8,1,,53.91272509,182.0526212,31.24568146,34.78814587
1,0,מגורים,3,8,1,,55.13027382,178.7524229,31.2460028,34.78869833
1,1,מקלט,1,0,1,,56.67635123,121.4284763,31.24794061,34.78482618
1,0,מגורים,2,1,1,,84.00408674,304.959655,31.24928247,34.78464827
1,0,מגורים,9,36,1,,98.27800946,382.446918,31.24683734,34.78346603
4,4,מסחרי,1,0,1,,71.3507282,297.5718733,31.24705319,34.78346662
1,0,מגורים,3,8,1,,59.01564725,186.8375323,31.24665413,34.78373664
1,0,מגורים,3,8,1,,59.78570065,188.3818773,31.24661819,34.78390122
1,0,מגורים,3,8,1,,72.75133511,275.5782237,31.246587,34.78409294
1,0,מגורים,3,8,1,,60.57057861,189.9290986,31.24670098,34.78423783
1,0,מגורים,3,8,1,,59.82832073,202.1418431,31.24686298,34.78442893
1,0,מגורים,3,8,1,,59.76154356,187.638616,31.24697382,34.7845489
0,0,תחבורה,1,0,1,,12.20982461,8.155895785,31.24744595,34.78486311
1,0,מגורים,3,8,1,,71.55396287,268.854781,31.24708348,34.7846983
1,0,מגורים,3,8,1,,75.77088318,302.6868623,31.24733871,34.78439369
1,0,מגורים,3,8,1,,59.93849628,190.5503042,31.2474025,34.7842098
1,0,מגורים,3,8,1,,59.89550676,189.5154155,31.24743845,34.78404402
1,0,מגורים,3,8,1,,60.06617177,190.4182508,31.24747477,34.78387769
1,0,מגורים,3,8,1,,83.35970596,230.7767848,31.24640894,34.78486896
1,0,מגורים,3,8,1,,84.81950679,237.4923576,31.24645601,34.78465057
0,0,תחבורה,1,0,1,,10.50125796,5.649720007,31.24715036,34.78501718
1,0,מגורים,3,8,1,,60.80765113,193.3744592,31.24705708,34.78489287
1,0,מגורים,9,36,1,,98.34628682,379.4536393,31.24721349,34.78366199
1,0,מגורים,3,8,1,,75.77943314,301.2544723,31.24749336,34.78368053
1,0,מגורים,3,6,1,,60.99825107,181.4862963,31.24801483,34.78381616
1,0,מגורים,3,6,1,,57.3302732,171.4697757,31.2481803,34.78387313
1,0,מגורים,3,6,1,,56.60713795,169.485969,31.24834458,34.78393475
1,0,מגורים,3,6,1,,66.72744935,232.8328741,31.24850591,34.78401009
1,0,מגורים,4,6,1,,64.46846724,201.9166528,31.24784646,34.78400023
1,0,מגורים,4,6,1,,62.89030201,198.0557393,31.24781927,34.78417976
1,0,מגורים,4,6,1,,49.86454683,131.7166691,31.24780354,34.78432728
1,0,מגורים,3,6,1,,64.81081963,222.3900595,31.24793401,34.78440099
2,0,מגורים,2,2,1,,92.18501111,253.7874256,31.24862776,34.78486241
1,0,מגורים,3,6,1,,64.21869946,213.8618072,31.24818134,34.78450054
1,0,מגורים,3,6,1,,68.87791161,240.6353916,31.24832372,34.78455875
1,0,מגורים,3,6,1,,56.05434718,152.0964097,31.24844152,34.78453183
1,0,מגורים,3,6,1,,60.2922102,188.2268834,31.24852183,34.7844372
2,0,מגורים,3,12,1,,90.93202895,265.0674735,31.24869537,34.78422159
1,0,מגורים,3,6,1,,52.54259859,134.4534555,31.24887011,34.78413675
1,0,מגורים,3,6,1,,73.27617586,199.2204149,31.24902343,34.78419592
1,0,מגורים,3,6,1,,68.24774656,175.5747223,31.24919561,34.78426045
2,0,מגורים,2,2,1,,82.0096483,228.6572839,31.2488694,34.78482891
1,0,מגורים,2,1,1,,39.05436146,81.81143675,31.249635,34.78499443
1,0,מגורים,1,1,1,,39.34329802,73.01565639,31.24964111,34.78491104
1,0,מגורים,3,1,1,,51.06680207,103.1212526,31.2503085,34.78498821
1,1,מקלט,1,0,1,,15.84723991,15.09009942,31.2477808,34.78751701
1,1,בית ספר,2,0,1,בי''ס ממ''ד רננות לבנות,148.4050659,1210.667841,31.24804205,34.78653237
1,1,גן ילדים,1,0,1,,84.28892347,226.0768718,31.24833674,34.78615216
1,1,בית ספר,1,0,1,בי''ס אחווה,144.9390524,601.8241958,31.24930764,34.78567401
1,1,מקלט,1,0,1,,72.75478913,218.6351575,31.2492999,34.78728738
1,0,מגורים,4,10,1,,73.5619443,197.370564,31.24638869,34.78504442
1,0,מגורים,4,8,1,,78.08853103,185.7501551,31.24653733,34.78515643
1,0,מגורים,4,8,1,,72.07456024,194.23676,31.24663732,34.78532812
1,0,מגורים,4,10,1,,65.82081452,156.6463668,31.24675325,34.78542304
1,0,מגורים,4,8,1,,84.95257908,236.6667392,31.24670503,34.78560187
1,0,גן ילדים,1,0,1,,67.376171,217.8176986,31.24647322,34.78551819
1,0,מגורים,4,8,1,,86.03217327,276.9770243,31.2462488,34.78553867
1,0,מגורים,4,8,1,,61.77670188,189.6429987,31.24630379,34.78601263
1,0,מגורים,4,8,1,,78.5966919,231.3012393,31.24642061,34.78614404
1,0,מגורים,4,11,1,,70.38256383,242.3803161,31.24652975,34.78629209
1,0,מגורים,4,8,1,,62.19004703,201.0825964,31.24649068,34.78647736
1,0,מגורים,3,6,1,,60.7107504,198.9471318,31.24641549,34.78682189
1,0,מגורים,4,8,1,,73.84608471,226.2281517,31.24647047,34.78804127
1,0,מגורים,4,8,1,,74.98896585,212.6020943,31.24636467,34.78788976
1,0,מגורים,4,8,1,,47.81592068,112.8793264,31.24626839,34.78780401
1,0,מגורים,4,8,1,,64.44877912,214.7850031,31.24664874,34.78827151
1,0,מגורים,4,8,1,,63.84874605,212.8269604,31.24674799,34.78840984
1,0,מגורים,4,8,1,,64.71913639,215.6309911,31.24684817,34.78854775
1,0,מגורים,4,6,1,,72.16555601,242.2395081,31.24694027,34.78870125
1,0,מגורים,4,8,1,,63.64588165,194.2467715,31.24689915,34.78887685
1,0,מגורים,4,8,1,,63.47751692,192.9923323,31.24684742,34.78903354
1,0,מגורים,4,8,1,,63.72520517,194.7908404,31.24679597,34.78919012
1,0,בית כנסת,1,0,1,,41.33537562,84.68247266,31.24640984,34.79002815
1,0,מגורים,2,1,1,,28.91344473,44.9581239,31.24856017,34.7885404
1,0,מגורים,2,1,1,,27.97647959,43.30867729,31.24850032,34.78856156
1,0,מגורים,1,1,1,,35.83342806,57.67516621,31.24899646,34.78828648
1,1,קהילתי,2,0,1,,128.8742946,1015.581329,31.24790995,34.78711977
1,1,בית ספר,1,0,1,בי''ס אחווה,98.40754492,374.4892097,31.24960658,34.78557934
2,0,מגורים,2,4,1,,24.54462762,24.18246824,31.24902167,34.78520142
2,0,מגורים,2,4,1,,62.02467483,154.8433988,31.24897614,34.78509832
2,0,מגורים,2,4,1,,14.06922422,12.26264144,31.2489756,34.78516046
0,0,תחבורה,1,0,1,,8.445476327,4.148185425,31.24800735,34.78534062
0,0,תחבורה,1,0,1,,10.61127701,6.467405197,31.24826583,34.78955518
1,0,מגורים,8,21,1,,99.88128892,356.8347174,31.24872349,34.79000036
1,0,מגורים,4,16,1,,124.2514989,444.792264,31.24904814,34.79013846
2,0,מגורים,2,2,1,,41.93690504,93.56344597,31.24885909,34.78834982
2,0,מגורים,3,2,1,,54.86549455,147.9908612,31.24877614,34.78837373
1,0,מגורים,2,1,1,,46.73546166,105.6078157,31.24891133,34.78944038
1,0,מגורים,2,1,1,,82.55358683,253.3944488,31.24877201,34.78945157
1,1,מסחרי,3,0,1,,38.1204131,65.2321067,31.24885864,34.78942389
1,1,שיקום ורווחה,1,0,1,,102.4086077,320.8427413,31.2472176,34.79002025
1,1,בית ספר,2,0,1,,97.72606511,444.910031,31.24763627,34.78693017
0,0,תחבורה,1,0,1,,11.56077799,6.87615455,31.24816736,34.78926056
1,0,רפואה,2,0,1,,40.12475847,94.09107933,31.24854618,34.78924248
1,0,מגורים,4,8,1,,71.69575211,213.6624599,31.24671385,34.78729926
1,0,מגורים,4,8,1,,70.07751043,209.622395,31.24667102,34.78750202
1,0,מגורים,4,8,1,,52.76798437,138.6389213,31.24669138,34.78767037
1,0,מגורים,4,8,1,,61.31366753,221.4264374,31.24722896,34.78834651
1,0,מגורים,4,8,1,שבט הצופים ניצני הנגב,60.94905861,225.7622854,31.24730107,34.78849253
1,0,מגורים,4,8,1,,60.28849325,221.1332017,31.24741892,34.78859575
1,0,מגורים,4,8,1,,61.36229929,222.3282425,31.24753701,34.78869713
1,0,מגורים,4,11,1,,62.32148697,199.2433684,31.24619144,34.78589594
1,0,מגורים,4,8,1,,79.76325963,197.8743109,31.24615152,34.78777358
2,2,גן ילדים,1,0,1,,72.07802688,253.8561586,31.24609942,34.78839546
1,0,מגורים,3,6,1,,59.55707797,196.7286504,31.2462733,34.78678034
1,0,מגורים,3,6,1,,54.15087502,165.4474781,31.24614323,34.78674113
1,0,מגורים,4,8,1,,71.46302411,197.3725415,31.24620587,34.78574193
1,1,בית ספר,1,0,1,,44.09229276,97.33161121,31.24902534,34.78548479
1,0,מגורים,4,8,1,,64.134143,195.9490581,31.25170182,34.78827149
1,0,מגורים,4,8,1,,63.391452,199.4846527,31.25164753,34.78808549
1,0,מגורים,4,8,1,,62.02366409,192.9674804,31.25159477,34.78789881
1,0,מגורים,3,6,1,,56.59958258,181.0930445,31.25171246,34.787662
1,0,מגורים,3,6,1,,64.3555455,213.8825036,31.25165945,34.78748069
1,0,מגורים,3,6,1,,59.85169341,189.2554278,31.25160283,34.78728744
1,0,מגורים,4,8,1,,63.81033181,194.2016618,31.25129505,34.78686927
1,0,מגורים,4,8,1,,61.63885221,197.3718623,31.25124233,34.78668257
0,0,תחבורה,1,0,1,,11.99704148,7.708656675,31.25121302,34.78631582
1,0,מגורים,4,8,1,,63.63973215,194.14897,31.25118841,34.78649546
1,0,מגורים,4,8,1,,50.7973353,142.8433005,31.25104327,34.78812762
1,0,מגורים,4,8,1,,50.61539613,141.8583712,31.2509088,34.78817864
1,0,מגורים,4,8,1,,50.77480864,143.6772688,31.25119888,34.7888793
1,0,מגורים,4,8,1,,50.61281191,142.9055574,31.25105881,34.78889761
1,1,מסחרי,1,0,1,,22.13444957,29.22502881,31.25105022,34.78935017
1,0,מגורים,2,4,1,,51.37598622,141.4351858,31.25108451,34.78944379
1,0,מגורים,4,8,1,,50.57548272,143.1922901,31.25121578,34.78966264
1,0,מגורים,4,8,1,,50.71797576,143.5991491,31.25107548,34.78965163
1,0,מגורים,4,4,1,,81.8805832,215.2840972,31.25115763,34.78718239
1,0,גן ילדים,1,0,1,,74.99803544,227.9047528,31.25024936,34.78810671
1,1,בית ספר,1,0,1,,70.37403467,238.0207675,31.24986745,34.78541723
1,0,מגורים,2,4,1,,59.28081766,136.629773,31.2503913,34.78503348
1,0,מקלט,1,0,1,,9.224633714,5.217123855,31.25029127,34.78992907
1,0,מקלט,1,0,1,,35.53552155,36.7358561,31.25038133,34.78988701
1,0,מקלט,1,0,1,,29.7798879,20.88226781,31.25045116,34.78900215
1,0,מקלט,1,0,1,,28.64730544,21.15461204,31.25040516,34.78911187
1,0,מקלט,1,0,1,,10.61604507,6.978898304,31.25175335,34.78797115
1,0,מקלט,1,0,1,,8.721702017,4.606428595,31.25179628,34.78795361
1,0,מקלט,1,0,1,,18.68904858,14.15145161,31.25173173,34.78780087
1,1,מקלט,1,0,1,,30.64617878,28.0506636,31.2500186,34.78571023
1,1,מקלט,1,0,1,,30.98660817,26.18404829,31.25010552,34.7856407
1,1,מקלט,1,0,1,,7.241717519,3.272577799,31.25136992,34.78668918
1,1,מקלט,1,0,1,,8.822745345,4.613197609,31.25138655,34.78675152
1,1,מקלט,1,0,1,,31.31211295,44.90484702,31.25144346,34.78683494
1,0,אוניברסיטה,4,0,1,,18.88046699,16.87661332,31.24959714,34.78912732
1,1,בית ספר,2,0,1,בי''ס אחווה,92.3983816,366.2077786,31.24975521,34.7860569
1,0,מגורים,3,1,1,,44.0877641,102.4414369,31.24957158,34.79478628
1,0,מגורים,1,1,1,,31.55955661,50.8453623,31.24779057,34.792484
0,0,תחבורה,1,0,1,,11.29519995,6.41088,31.24707299,34.79589466
1,0,מגורים,4,8,1,,62.74567327,136.5976727,31.24676636,34.78777418
0,0,תחבורה,1,0,1,,11.67146328,6.724058,31.24604597,34.79639147
0,0,תחבורה,1,0,1,,12.58544374,6.785309,31.24584549,34.79622208
0,0,תחבורה,1,0,1,,11.70774624,6.901768,31.24794496,34.79760101
0,0,תחבורה,1,0,1,,12.32758811,7.837088,31.2510932,34.7966033
0,0,תחבורה,1,0,1,,11.08217271,5.702453513,31.25017039,34.79788564
1,0,מגורים,2,1,1,,55.34379907,155.9081361,31.25131369,34.79084548
4,0,מגורים,2,4,1,,81.31001127,214.724153,31.24995482,34.79159692
1,0,מגורים,2,4,1,,86.9886088,243.7111037,31.25055368,34.79262701
1,0,מגורים,2,4,1,,82.26283396,247.1413725,31.25048834,34.79343522
1,0,מגורים,2,4,1,,71.42885579,192.0733503,31.25027908,34.79386732
1,0,מגורים,2,4,1,,95.18623724,269.5663286,31.25016156,34.79491742
1,0,מגורים,2,4,1,,77.05925697,174.6322865,31.25114224,34.79384851
1,0,מגורים,2,4,1,,91.18421979,254.4558537,31.25072329,34.79482647
2,1,מגורים - חזית ציבורי/ מסחר,4,8,1,,61.93328149,211.1586657,31.25130035,34.79472745
1,0,מגורים,2,4,1,,80.70259716,224.4138561,31.25061373,34.79377328
1,0,מגורים,2,4,1,,73.53276776,186.5510192,31.25082364,34.79393322
1,0,מגורים,2,4,1,,71.28191672,190.3453559,31.24984978,34.79396098
1,0,מגורים,2,4,1,,72.44324776,181.791529,31.24970849,34.79326488
1,0,מגורים,2,4,1,,89.35902387,240.2174331,31.24975127,34.7923782
1,0,מגורים,2,4,1,,64.07888153,171.5144756,31.24976114,34.793002
1,0,מגורים,2,1,1,,71.00176287,206.4624752,31.24910465,34.79313732
3,0,מגורים,2,3,1,,97.26185053,276.4028709,31.24822099,34.79389239
3,0,מגורים,2,4,1,,85.70169907,249.4052525,31.24894099,34.79384615
2,0,מגורים,7,56,1,,170.0545587,681.2197421,31.24957772,34.79100721
3,0,מקווה,2,4,1,מקווה,61.51276577,182.1891408,31.24673802,34.79184209
3,0,מגורים,2,4,1,,110.5044825,311.0614639,31.24751793,34.79325834
3,0,מגורים,3,18,1,,131.9780177,470.0029357,31.24794585,34.79264532
1,0,מגורים,2,4,1,,92.92437916,234.7484985,31.24804814,34.79486785
1,0,מגורים,2,1,1,,84.45245271,277.3229466,31.24961254,34.79353446
1,0,מגורים,2,1,1,,89.52106278,275.1356803,31.24955109,34.79382258
1,0,מגורים,2,1,1,,75.17650755,176.6350848,31.24963709,34.79487428
2,0,מגורים,3,12,1,,124.7981478,456.566972,31.24916116,34.79265291
3,0,מגורים,2,4,1,,74.39972422,212.9515979,31.246892,34.79382154
1,0,מגורים,2,4,1,,87.28209812,258.6708524,31.24719546,34.79483276
3,0,מגורים,2,4,1,,80.94359832,222.6513819,31.24633305,34.79493981
2,0,מגורים,2,3,1,,81.18499427,213.219644,31.24666083,34.79085957
2,0,מגורים,2,3,1,,89.89878772,231.4780013,31.24640922,34.79153365
3,0,מגורים,3,4,1,,100.4270366,304.7573599,31.24794598,34.79307848
3,0,מגורים,2,4,1,,109.1909593,309.7575746,31.24771874,34.79345306
3,0,מגורים,2,4,1,,97.88639656,271.2327606,31.24751913,34.79376693
3,0,מגורים,2,4,1,,64.73969161,180.5140329,31.24769919,34.7938779
3,0,מגורים,2,4,1,,101.027416,289.5749384,31.24693393,34.79473945
3,0,מגורים,2,3,1,,90.16976495,272.5578497,31.24855915,34.79485209
3,0,מגורים,2,4,1,,87.87688874,257.5099614,31.24758782,34.79490872
2,0,מגורים,2,3,1,,71.09205189,163.5105551,31.2461197,34.79221839
2,0,מגורים,2,3,1,,101.7221673,292.6629826,31.24633653,34.79179874
2,0,מגורים,2,2,1,,91.72534373,260.1943025,31.24608366,34.79140725
1,0,מגורים,3,4,1,,85.46681375,248.3582542,31.24522125,34.79473179
1,0,מגורים,2,4,1,,88.82660212,246.0248817,31.24487056,34.79477186
1,0,מגורים,2,4,1,,100.5652407,281.8540443,31.24480172,34.79396553
1,0,מגורים,2,4,1,,96.16062667,260.5403205,31.24454454,34.79396878
1,0,מגורים,2,4,1,,75.75944989,226.3053177,31.24595222,34.79480722
1,0,מגורים,2,4,1,,69.67405321,159.4239742,31.2450861,34.79392737
1,0,מגורים,3,4,1,,89.47146522,260.7560075,31.24539037,34.79239984
1,0,מגורים,2,4,1,,89.63762049,231.7413389,31.24542915,34.79382634
1,0,מגורים,2,4,1,,94.25833096,295.1361854,31.24546038,34.79355234
1,0,מגורים,2,4,1,,81.53340914,271.5673538,31.24557489,34.79330422
1,0,מגורים,2,2,1,,97.01561549,275.1987727,31.24458606,34.79304604
1,0,מגורים,2,4,1,,66.62406679,204.8867897,31.24590119,34.79030097
2,0,מגורים,2,2,1,,89.36189465,233.6616302,31.24565914,34.7902225
1,0,מגורים,4,8,1,,58.98977042,145.7761852,31.24522584,34.79023862
1,0,מגורים,2,1,1,,95.91136713,306.350196,31.2495185,34.78457457
2,0,מגורים,2,2,1,,80.60852969,212.4052452,31.24907738,34.78473837
1,0,מגורים,2,1,1,,84.6714369,222.2168003,31.24921283,34.78501791
2,1,מגורים - חזית ציבורי/ מסחר,2,1,1,,65.25033208,156.7917472,31.24944745,34.78494391
1,1,מסחרי,1,0,1,,22.80873667,32.50533151,31.24945937,34.78432148
3,0,מגורים,2,4,1,,85.81739642,244.4131353,31.24976183,34.78459962
2,0,מגורים,2,4,1,,100.4172725,258.5752347,31.24999156,34.78466582
2,0,מגורים,3,4,1,,128.876078,338.8423814,31.25018929,34.78479285
4,0,מגורים,2,4,1,,91.37814167,268.7911417,31.24834359,34.78775661
4,0,מגורים,2,4,1,,91.96942434,259.9070712,31.24842079,34.78803102
4,0,מגורים,2,4,1,,57.88361698,125.2097548,31.2487938,34.78556316
4,0,מגורים,2,4,1,,61.2284307,153.0999013,31.24849139,34.78569429
2,0,מגורים,2,2,1,,86.96183332,247.163605,31.24844261,34.78544879
1,1,מסחרי,1,0,1,,30.69462091,41.31791667,31.24841403,34.78528352
4,0,מגורים,2,4,1,,80.24582297,255.7659478,31.24818074,34.78549618
4,0,מגורים,2,4,1,,78.20947577,216.282477,31.24795739,34.7855887
